355.0-005.0   8   2.87  11.61
005.0-015.0   5   1.99  14.84
015.0-025.0   5   0.83  12.40
025.0-035.0   2   0.40  18.30
035.0-045.0   1    N/A  10.60
045.0-055.0   5   1.57  13.60
055.0-065.0   2   4.35   8.55
065.0-075.0   1    N/A   8.20
075.0-085.0   4   1.81   8.45
085.0-095.0   2   2.10   9.10
095.0-105.0   1    N/A   8.30
105.0-115.0   8   2.67   5.15
115.0-125.0   6   1.62   5.58
125.0-135.0   4   0.40   2.67
135.0-145.0   5   1.48   4.00
145.0-155.0   1    N/A   5.00
155.0-165.0   3   2.02   6.20
165.0-175.0   3   0.78   2.20
175.0-185.0   7   1.46   2.21
185.0-195.0   5   0.83   1.96
195.0-205.0   4   0.80   2.15
205.0-215.0   3   1.19   3.27
215.0-225.0   1    N/A   0.70
225.0-235.0   4   3.10   5.30
235.0-245.0   2   1.80   7.30
245.0-255.0   2   3.35  10.65
255.0-265.0   3   1.44   9.10
265.0-275.0   1    N/A   5.60
275.0-285.0   3   1.17   8.27
285.0-295.0   6   2.90  10.43
295.0-305.0   8   3.84  15.41
305.0-315.0   3   3.15   8.63
315.0-325.0   6   8.33  13.50
325.0-335.0   1    N/A  13.40
335.0-345.0   3   1.96  11.20
345.0-355.0   2   2.10  10.80
