355.0-005.0 158   1.71  10.75
005.0-015.0 144   1.98  13.44
015.0-025.0 174   1.98  14.02
025.0-035.0 230   2.51  13.51
035.0-045.0 228   2.26  14.77
045.0-055.0 256   2.56  14.53
055.0-065.0 346   2.79  13.74
065.0-075.0 358   2.78  11.51
075.0-085.0 352   2.68  10.75
085.0-095.0 390   2.52   9.07
095.0-105.0 324   2.29   7.10
105.0-115.0 274   1.94   5.44
115.0-125.0 262   1.90   4.82
125.0-135.0 156   1.28   3.72
135.0-145.0 162   1.20   3.07
145.0-155.0 134   1.22   2.97
155.0-165.0 136   1.23   3.24
165.0-175.0 118   0.98   2.66
175.0-185.0 150   0.84   2.34
185.0-195.0 134   1.14   2.47
195.0-205.0 170   0.89   2.64
205.0-215.0 196   1.15   2.69
215.0-225.0 214   1.29   2.82
225.0-235.0 222   1.57   4.04
235.0-245.0 294   2.07   5.38
245.0-255.0 322   2.66   7.14
255.0-265.0 352   3.34  10.32
265.0-275.0 428   3.05  10.59
275.0-285.0 304   2.74  10.23
285.0-295.0 328   3.53  10.66
295.0-305.0 294   4.31  14.46
305.0-315.0 198   3.46  16.63
315.0-325.0 174   2.74  12.53
325.0-335.0 146   2.14  10.08
335.0-345.0 140   2.23   9.62
345.0-355.0 128   2.11  10.49
