355.0-005.0   2   1.00  10.30
005.0-015.0   4   2.85  12.55
015.0-025.0   6   3.71  17.17
025.0-035.0   3   5.20  19.33
035.0-045.0   2   0.45  18.75
045.0-055.0   2   1.00  16.80
055.0-065.0   4   4.55  20.93
065.0-075.0   3   2.05  22.47
075.0-085.0   4   5.37  22.65
085.0-095.0  10   4.29  17.87
095.0-105.0   5   3.07  14.86
105.0-115.0   5   2.77  12.96
115.0-125.0   3   4.79   8.90
125.0-135.0   2   2.80   9.70
135.0-145.0   2   0.40  10.80
145.0-155.0   4   1.66  10.95
155.0-165.0   1    N/A   8.70
165.0-175.0   4   4.11   7.93
175.0-185.0   2   0.70   8.50
185.0-195.0   4   1.59   3.32
195.0-205.0   5   1.69   6.32
205.0-215.0   3   1.32   7.57
215.0-225.0   2   0.10   3.20
225.0-235.0   2   1.25   5.05
235.0-245.0   5   3.67   8.16
245.0-255.0   2   2.85  12.25
255.0-265.0   4   5.19  13.40
265.0-275.0   6   2.17  11.95
275.0-285.0   8   3.48  11.34
285.0-295.0   5   3.34  11.84
295.0-305.0   5   1.83  19.66
305.0-315.0   2   7.60  21.50
315.0-325.0   2   1.30  15.90
325.0-335.0   3   0.57  10.40
335.0-345.0   2   0.25  10.65
345.0-355.0   4   2.98  12.18
