355.0-005.0 186   2.21  11.68
005.0-015.0 200   2.67  13.04
015.0-025.0 212   2.69  14.44
025.0-035.0 250   3.29  17.31
035.0-045.0 252   3.16  19.88
045.0-055.0 274   3.48  21.81
055.0-065.0 366   3.87  22.23
065.0-075.0 364   3.72  21.27
075.0-085.0 358   3.91  20.01
085.0-095.0 396   4.09  18.57
095.0-105.0 328   3.23  15.87
105.0-115.0 292   2.34  13.21
115.0-125.0 272   2.52  11.88
125.0-135.0 174   1.85  11.22
135.0-145.0 196   2.14  10.02
145.0-155.0 168   1.54   8.60
155.0-165.0 164   1.97   7.36
165.0-175.0 154   1.75   7.30
175.0-185.0 170   1.61   5.92
185.0-195.0 184   1.67   5.09
195.0-205.0 208   1.63   5.38
205.0-215.0 222   1.38   4.88
215.0-225.0 232   1.72   5.06
225.0-235.0 238   1.60   5.86
235.0-245.0 310   2.37   7.20
245.0-255.0 340   2.80  10.06
255.0-265.0 354   3.34  12.78
265.0-275.0 430   3.28  13.76
275.0-285.0 314   2.67  12.48
285.0-295.0 340   3.05  13.14
295.0-305.0 306   3.67  17.65
305.0-315.0 214   3.74  19.94
315.0-325.0 206   3.20  14.22
325.0-335.0 186   2.10  11.23
335.0-345.0 170   1.83  10.44
345.0-355.0 162   1.82  10.76
