355.0-005.0   2   2.30   7.40
005.0-015.0   2   1.20   7.50
015.0-025.0   3   0.48   3.77
025.0-035.0   4   1.76   6.73
035.0-045.0   4   2.41  10.80
045.0-055.0   4   1.07  13.40
055.0-065.0   5   2.49  11.36
065.0-075.0   7   0.96  10.94
075.0-085.0   5   2.66   9.84
085.0-095.0   8   1.72   7.11
095.0-105.0   2   2.30   8.40
105.0-115.0   3   1.75   9.47
115.0-125.0   5   2.34   9.28
125.0-135.0   1    N/A   7.40
135.0-145.0   3   1.10   9.20
145.0-155.0   3   3.57   7.97
155.0-165.0   3   3.31  10.90
165.0-175.0   3   1.16   8.53
175.0-185.0   2   2.40   9.50
185.0-195.0   2   2.25   7.65
195.0-205.0   3   0.76   3.37
205.0-215.0   3   0.57   3.17
215.0-225.0   4   1.44   3.65
225.0-235.0   4   1.39   4.58
235.0-245.0   6   1.81   4.27
245.0-255.0   3   3.31   6.20
255.0-265.0   7   1.47  10.23
265.0-275.0   8   2.02   7.03
275.0-285.0   4   1.32   8.45
285.0-295.0   3   0.76   6.57
295.0-305.0   4   2.83   8.53
305.0-315.0   2   1.10   8.90
315.0-325.0   3   1.86   8.57
325.0-335.0   3   3.29   5.60
335.0-345.0   3   1.77   4.70
345.0-355.0   3   1.50   4.73
