355.0-005.0   4   1.63   9.30
005.0-015.0   1    N/A   8.30
015.0-025.0   2   1.55   9.65
025.0-035.0   3   1.66  10.63
035.0-045.0   1    N/A  10.90
045.0-055.0   2   2.65  13.65
055.0-065.0   5   1.22   9.40
065.0-075.0   3   2.58   8.20
075.0-085.0   5   2.26  11.80
085.0-095.0   9   2.26   7.18
095.0-105.0   7   2.23   7.44
105.0-115.0   4   2.41   7.15
115.0-125.0   5   1.19   8.74
125.0-135.0   3   0.62  12.17
135.0-145.0   3   2.58  12.60
145.0-155.0   4   1.87  10.43
155.0-165.0   4   3.50   8.97
165.0-175.0   1    N/A   7.30
175.0-185.0   4   1.86   4.72
185.0-195.0   1    N/A   2.50
195.0-205.0   2   0.40   3.70
205.0-215.0   1    N/A   2.70
215.0-225.0   3   1.32   1.53
225.0-235.0   2   1.15   3.85
235.0-245.0   3   0.24   6.53
245.0-255.0   4   2.96   5.83
255.0-265.0   4   3.84   8.95
265.0-275.0   5   3.29   6.88
275.0-285.0   9   1.70   3.92
285.0-295.0   7   2.49   4.83
295.0-305.0   6   1.52   9.77
305.0-315.0   2   0.15  11.85
315.0-325.0   4   1.56   9.43
325.0-335.0   4   2.00   8.22
335.0-345.0   3   1.43   7.73
345.0-355.0   2   0.40   6.50
