355.0-005.0  50   1.59   6.79
005.0-015.0  50   1.25   7.82
015.0-025.0  70   1.84   8.13
025.0-035.0  74   1.71   8.58
035.0-045.0  81   1.75  10.38
045.0-055.0  74   1.96  10.41
055.0-065.0  88   2.03  11.73
065.0-075.0  91   1.97  10.76
075.0-085.0  82   2.06  10.69
085.0-095.0  88   2.13   9.93
095.0-105.0  76   1.86   9.54
105.0-115.0  64   1.15   9.21
115.0-125.0  53   2.04   8.46
125.0-135.0  41   1.41   8.85
135.0-145.0  34   1.71   9.25
145.0-155.0  36   1.64  10.18
155.0-165.0  39   1.83   8.13
165.0-175.0  36   1.73   8.27
175.0-185.0  48   1.59   6.31
185.0-195.0  44   1.16   5.27
195.0-205.0  65   1.15   4.18
205.0-215.0  77   1.35   4.03
215.0-225.0  66   1.20   3.09
225.0-235.0  69   0.95   2.87
235.0-245.0  82   1.55   3.83
245.0-255.0  81   2.03   6.19
255.0-265.0  89   2.56   7.15
265.0-275.0  97   1.89   7.67
275.0-285.0  73   1.78   6.12
285.0-295.0  77   1.78   6.16
295.0-305.0  58   1.83   7.52
305.0-315.0  46   1.49   8.05
315.0-325.0  39   1.56   7.34
325.0-335.0  34   2.13   6.77
335.0-345.0  40   1.61   6.44
345.0-355.0  38   1.75   6.55
