355.0-005.0 172   2.34   7.73
005.0-015.0 178   2.10   6.34
015.0-025.0 182   2.08   5.82
025.0-035.0 214   2.30   5.38
035.0-045.0 206   2.26   4.75
045.0-055.0 224   2.23   5.60
055.0-065.0 310   2.32   4.91
065.0-075.0 304   2.38   5.00
075.0-085.0 282   2.13   4.49
085.0-095.0 308   2.43   4.66
095.0-105.0 280   2.41   5.64
105.0-115.0 280   2.34   6.40
115.0-125.0 258   2.20   7.97
125.0-135.0 174   2.18   8.46
135.0-145.0 188   2.40   8.62
145.0-155.0 158   2.00   8.00
155.0-165.0 158   2.09   7.63
165.0-175.0 150   2.14   7.00
175.0-185.0 160   1.91   6.23
185.0-195.0 164   2.24   6.29
195.0-205.0 180   2.01   6.02
205.0-215.0 194   2.17   6.26
215.0-225.0 188   2.55   6.00
225.0-235.0 194   2.56   6.27
235.0-245.0 260   3.12   7.31
245.0-255.0 280   2.76   9.43
255.0-265.0 304   3.09  10.86
265.0-275.0 336   2.59  11.99
275.0-285.0 250   2.87  12.05
285.0-295.0 304   3.46  13.78
295.0-305.0 290   2.88  16.22
305.0-315.0 206   2.91  15.52
315.0-325.0 202   2.44  12.62
325.0-335.0 178   2.48   7.96
335.0-345.0 160   2.42   8.65
345.0-355.0 160   2.58   7.76
