355.0-005.0  64   2.65   8.25
005.0-015.0  74   2.05   6.46
015.0-025.0  57   1.92   5.56
025.0-035.0  85   2.28   5.44
035.0-045.0  71   2.62   4.91
045.0-055.0  62   2.17   6.22
055.0-065.0  79   2.40   5.11
065.0-075.0  68   2.31   4.91
075.0-085.0  46   1.87   3.55
085.0-095.0  53   2.29   4.07
095.0-105.0  26   1.52   6.06
105.0-115.0  36   2.22   7.05
115.0-125.0  44   1.59   8.23
125.0-135.0  37   2.00   9.26
135.0-145.0  47   2.15   8.86
145.0-155.0  51   2.18   7.95
155.0-165.0  53   2.25   7.53
165.0-175.0  49   2.11   6.81
175.0-185.0  60   2.13   6.22
185.0-195.0  71   2.29   6.51
195.0-205.0  56   2.39   6.24
205.0-215.0  75   2.28   6.00
215.0-225.0  67   2.74   6.07
225.0-235.0  57   2.30   5.48
235.0-245.0  76   2.85   6.81
245.0-255.0  68   2.82   9.09
255.0-265.0  57   2.71  10.50
265.0-275.0  59   3.10  12.22
275.0-285.0  32   3.24  12.18
285.0-295.0  31   2.27  13.05
295.0-305.0  45   2.60  15.57
305.0-315.0  34   2.75  15.08
315.0-325.0  45   2.71  12.67
325.0-335.0  62   2.64   8.06
335.0-345.0  50   2.60   8.95
345.0-355.0  53   2.11   7.12
