355.0-005.0 186   1.71   7.65
005.0-015.0 194   2.42  10.15
015.0-025.0 214   2.27  11.91
025.0-035.0 242   2.73  11.68
035.0-045.0 240   2.28  13.11
045.0-055.0 260   2.49  12.99
055.0-065.0 326   2.35  13.49
065.0-075.0 332   2.43  12.58
075.0-085.0 338   2.71  12.01
085.0-095.0 362   2.56  10.71
095.0-105.0 298   2.48  10.63
105.0-115.0 254   1.98  10.66
115.0-125.0 254   2.38  10.44
125.0-135.0 164   1.80  10.96
135.0-145.0 176   2.30  10.60
145.0-155.0 154   2.35  10.85
155.0-165.0 158   2.34   9.35
165.0-175.0 148   2.42   8.64
175.0-185.0 172   1.92   7.32
185.0-195.0 178   2.00   6.15
195.0-205.0 210   1.82   5.37
205.0-215.0 222   1.54   4.53
215.0-225.0 222   1.44   3.65
225.0-235.0 226   1.48   3.60
235.0-245.0 290   1.40   3.53
245.0-255.0 304   1.96   4.62
255.0-265.0 324   2.07   6.37
265.0-275.0 402   2.08   5.34
275.0-285.0 280   1.76   4.24
285.0-295.0 302   1.94   4.47
295.0-305.0 278   2.02   6.67
305.0-315.0 198   1.61   7.46
315.0-325.0 194   1.74   5.45
325.0-335.0 164   1.37   4.93
335.0-345.0 162   1.44   5.13
345.0-355.0 156   1.97   6.12
