355.0-005.0   5   1.91  10.06
005.0-015.0   5   2.44  12.52
015.0-025.0   4   1.42  13.77
025.0-035.0   5   2.47  11.18
035.0-045.0   3   3.29  13.20
045.0-055.0   2   0.45  14.15
055.0-065.0   6   2.03  14.40
065.0-075.0   5   2.72  12.04
075.0-085.0   8   2.16  12.49
085.0-095.0   7   2.88   9.80
095.0-105.0   1    N/A  17.50
105.0-115.0   1    N/A  11.30
115.0-125.0   3   3.25  12.90
125.0-135.0   2   7.45  16.05
135.0-145.0   3   3.30  13.97
145.0-155.0 N/A    N/A    N/A
155.0-165.0   4   2.08  13.60
165.0-175.0   2   0.05   9.25
175.0-185.0   5   3.55   6.42
185.0-195.0   4   1.49   6.90
195.0-205.0   4   0.41   4.88
205.0-215.0   5   2.50   4.66
215.0-225.0   2   0.60   4.80
225.0-235.0   3   0.99   4.40
235.0-245.0   4   1.47   4.15
245.0-255.0   4   2.10   4.08
255.0-265.0   8   2.58   6.96
265.0-275.0   9   2.54   7.81
275.0-285.0   3   0.71   5.60
285.0-295.0   1    N/A   6.90
295.0-305.0   3   0.65   7.40
305.0-315.0   1    N/A   9.50
315.0-325.0   4   1.08   6.20
325.0-335.0 N/A    N/A    N/A
335.0-345.0   4   1.14   6.92
345.0-355.0   2   1.35   4.95
