355.0-005.0 194   2.00  10.91
005.0-015.0 202   1.93   8.97
015.0-025.0 216   2.07   7.51
025.0-035.0 262   2.03   7.88
035.0-045.0 258   2.08   8.43
045.0-055.0 282   1.95   9.23
055.0-065.0 368   2.21   8.17
065.0-075.0 356   2.19   7.13
075.0-085.0 344   2.01   6.35
085.0-095.0 386   2.22   6.63
095.0-105.0 326   2.39   8.27
105.0-115.0 292   1.98   9.32
115.0-125.0 272   1.90  10.17
125.0-135.0 182   1.95  11.33
135.0-145.0 196   2.11  11.05
145.0-155.0 168   2.04  11.51
155.0-165.0 166   2.15  12.17
165.0-175.0 160   1.60  11.85
175.0-185.0 178   2.04  10.92
185.0-195.0 186   1.79   9.81
195.0-205.0 212   2.35   8.66
205.0-215.0 234   1.98   8.81
215.0-225.0 236   2.15   7.46
225.0-235.0 244   2.36   7.28
235.0-245.0 314   2.47   7.87
245.0-255.0 340   2.38  10.13
255.0-265.0 342   2.63  13.29
265.0-275.0 416   2.98  14.29
275.0-285.0 310   2.91  13.72
285.0-295.0 340   3.32  14.73
295.0-305.0 304   2.82  17.40
305.0-315.0 216   3.06  17.11
315.0-325.0 212   3.02  14.71
325.0-335.0 186   1.88  11.22
335.0-345.0 172   1.78  11.66
345.0-355.0 168   1.95  11.40
