355.0-005.0   1    N/A   7.90
005.0-015.0   4   0.75  11.43
015.0-025.0   5   2.91   9.58
025.0-035.0   6   1.95  13.27
035.0-045.0   8   3.34  13.46
045.0-055.0   7   2.54  17.59
055.0-065.0  11   3.95  14.06
065.0-075.0   7   3.00  12.86
075.0-085.0   1    N/A   9.90
085.0-095.0   1    N/A  12.70
095.0-105.0   2   1.30  14.30
105.0-115.0   1    N/A  13.40
115.0-125.0 N/A    N/A    N/A
125.0-135.0 N/A    N/A    N/A
135.0-145.0   2   1.70  12.00
145.0-155.0   2   0.65   9.05
155.0-165.0   3   2.65   8.43
165.0-175.0   3   1.22   6.13
175.0-185.0   1    N/A   0.90
185.0-195.0   3   0.29   2.43
195.0-205.0   5   0.60   2.16
205.0-215.0   6   1.13   1.70
215.0-225.0   6   0.62   2.33
225.0-235.0   7   0.99   1.66
235.0-245.0   7   0.96   2.09
245.0-255.0  11   1.44   2.20
255.0-265.0   4   0.45   1.55
265.0-275.0   1    N/A   3.10
275.0-285.0   2   0.60   3.30
285.0-295.0 N/A    N/A    N/A
295.0-305.0   1    N/A   4.20
305.0-315.0 N/A    N/A    N/A
315.0-325.0   2   1.35   9.15
325.0-335.0   1    N/A   7.80
335.0-345.0   4   0.80   5.45
345.0-355.0   3   1.41   8.03
