355.0-005.0   4   1.18   7.35
005.0-015.0   5   1.68   7.10
015.0-025.0   5   0.75   9.38
025.0-035.0   4   1.87   9.97
035.0-045.0   7   1.37  13.66
045.0-055.0   5   2.95  15.12
055.0-065.0   7   2.97  12.76
065.0-075.0   6   2.67   9.25
075.0-085.0   2   0.25   7.75
085.0-095.0   1    N/A  12.80
095.0-105.0   1    N/A  16.70
105.0-115.0   2   0.35  14.45
115.0-125.0   1    N/A  15.50
125.0-135.0   3   1.04  19.03
135.0-145.0   3   0.93  16.17
145.0-155.0   3   1.79  13.07
155.0-165.0   4   1.61  11.45
165.0-175.0   3   0.84   9.47
175.0-185.0   4   1.33   7.75
185.0-195.0   5   1.72   5.90
195.0-205.0   5   2.10   6.02
205.0-215.0   4   1.23   4.20
215.0-225.0   5   0.37   2.66
225.0-235.0   4   1.31   1.82
235.0-245.0   8   0.75   1.89
245.0-255.0   5   1.32   2.22
255.0-265.0   3   0.62   2.43
265.0-275.0   2   0.40   4.10
275.0-285.0   2   0.40   4.30
285.0-295.0   2   1.60   4.00
295.0-305.0   1    N/A   6.30
305.0-315.0   1    N/A   9.20
315.0-325.0   3   2.01   5.07
325.0-335.0   5   0.99   4.58
335.0-345.0   3   1.68   4.17
345.0-355.0   4   2.04   5.45
