355.0-005.0   6   1.64   5.33
005.0-015.0   7   1.52   6.73
015.0-025.0   8   1.77   9.84
025.0-035.0   2   1.20  12.10
035.0-045.0   5   2.94  13.20
045.0-055.0   2   0.05  15.85
055.0-065.0   5   1.26  14.58
065.0-075.0   1    N/A  12.70
075.0-085.0   4   1.86  12.33
085.0-095.0   1    N/A  13.00
095.0-105.0   2   2.05  13.35
105.0-115.0   4   1.08   7.72
115.0-125.0   7   1.79  10.54
125.0-135.0   3   0.95   9.43
135.0-145.0   4   1.09   8.85
145.0-155.0   3   1.36  11.17
155.0-165.0   1    N/A  13.10
165.0-175.0   2   0.25  12.55
175.0-185.0   6   2.53   6.88
185.0-195.0   6   1.85   5.25
195.0-205.0   8   1.18   3.85
205.0-215.0   3   2.46   2.87
215.0-225.0   4   0.85   2.57
225.0-235.0   3   0.92   2.07
235.0-245.0   4   1.23   1.85
245.0-255.0   2   0.40   2.70
255.0-265.0   3   1.22   4.03
265.0-275.0   1    N/A   1.20
275.0-285.0   2   1.15   3.35
285.0-295.0   1    N/A   4.30
295.0-305.0   9   1.98   3.91
305.0-315.0   4   1.02   3.58
315.0-325.0   5   1.29   3.66
325.0-335.0   3   1.31   3.03
335.0-345.0   1    N/A   4.40
345.0-355.0   2   0.15   5.15
