355.0-005.0   6   0.73  12.93
005.0-015.0   2   3.10  13.70
015.0-025.0   2   2.30  20.80
025.0-035.0   3   1.29  19.03
035.0-045.0   1    N/A  22.90
045.0-055.0   3   4.40  20.37
055.0-065.0   5   3.31  19.40
065.0-075.0   1    N/A  28.20
075.0-085.0   3   4.23  19.67
085.0-095.0   4   7.79  24.50
095.0-105.0   9   3.86  18.97
105.0-115.0   4   2.76  19.62
115.0-125.0   5   5.83  19.76
125.0-135.0   3   3.37  19.77
135.0-145.0   2   0.85  21.15
145.0-155.0   5   3.80  21.52
155.0-165.0   1    N/A  19.00
165.0-175.0   6   2.01  15.52
175.0-185.0   6   3.38  15.78
185.0-195.0   2   0.05  13.05
195.0-205.0   2   0.70  10.10
205.0-215.0   3   1.34  10.63
215.0-225.0   1    N/A   5.20
225.0-235.0   3   0.24   7.07
235.0-245.0   4   1.17   6.12
245.0-255.0   1    N/A   5.40
255.0-265.0   3   2.89   4.60
265.0-275.0   4   0.54   5.68
275.0-285.0   4   1.31   4.78
285.0-295.0   8   1.77   3.39
295.0-305.0   5   2.35   5.30
305.0-315.0   5   1.25   4.62
315.0-325.0   2   0.55  12.85
325.0-335.0   4   0.86  11.42
335.0-345.0   2   0.95  10.95
345.0-355.0   6   2.98   9.40
