355.0-005.0   4   1.79  13.88
005.0-015.0   1    N/A  15.50
015.0-025.0   2   4.75  14.85
025.0-035.0   3   1.64  22.70
035.0-045.0   1    N/A  16.10
045.0-055.0   2   4.65  22.85
055.0-065.0   4   2.80  16.80
065.0-075.0   3   5.45  19.70
075.0-085.0   4   1.85  21.70
085.0-095.0   9   2.22  20.46
095.0-105.0   7   2.86  18.77
105.0-115.0   5   5.76  19.22
115.0-125.0   5   2.79  19.58
125.0-135.0   3   4.60  21.70
135.0-145.0   3   1.39  23.70
145.0-155.0   4   1.69  21.15
155.0-165.0   4   1.88  21.58
165.0-175.0   1    N/A  20.00
175.0-185.0   4   2.69  14.45
185.0-195.0   1    N/A  10.00
195.0-205.0   2   0.70   9.00
205.0-215.0   1    N/A  15.30
215.0-225.0   3   2.66   6.03
225.0-235.0   2   1.50   6.80
235.0-245.0   3   0.97   6.97
245.0-255.0   3   0.68   4.03
255.0-265.0   4   1.74   3.58
265.0-275.0   4   1.79   3.23
275.0-285.0   9   1.11   2.71
285.0-295.0   7   2.23   3.33
295.0-305.0   7   2.04   4.40
305.0-315.0   2   1.20   4.70
315.0-325.0   4   1.15   6.27
325.0-335.0   4   1.05  15.75
335.0-345.0   3   5.22  13.07
345.0-355.0   2   0.65  12.65
