355.0-005.0   2   3.05  15.25
005.0-015.0   3   0.83  17.87
015.0-025.0   2   4.55  14.65
025.0-035.0   2   1.40  21.40
035.0-045.0   3   4.09  18.30
045.0-055.0   1    N/A  26.10
055.0-065.0   2   0.45  30.55
065.0-075.0   2   2.40  23.30
075.0-085.0   3   2.07  15.40
085.0-095.0   4   6.01  21.52
095.0-105.0   8   3.09  21.02
105.0-115.0   6   3.07  16.92
115.0-125.0   8   4.22  18.52
125.0-135.0   2   1.90  20.70
135.0-145.0   5   1.36  20.40
145.0-155.0   2   2.00  23.40
155.0-165.0   7   3.98  23.09
165.0-175.0   5   2.04  18.64
175.0-185.0   1    N/A  13.00
185.0-195.0   4   1.29  12.23
195.0-205.0   2   0.55   8.85
205.0-215.0   1    N/A   9.50
215.0-225.0   4   1.56   9.62
225.0-235.0   1    N/A   2.50
235.0-245.0   1    N/A   3.70
245.0-255.0   2   2.20   4.30
255.0-265.0   3   1.34   3.30
265.0-275.0   2   0.95   2.65
275.0-285.0   5   1.63   3.22
285.0-295.0  10   1.85   2.74
295.0-305.0   6   2.29   3.32
305.0-315.0   6   2.47   3.77
315.0-325.0   3   1.08   5.37
325.0-335.0   3   2.19   7.90
335.0-345.0   8   3.04  11.48
345.0-355.0   5   1.75  11.86
