355.0-005.0   4   2.55  14.32
005.0-015.0   5   3.79  13.82
015.0-025.0   5   3.75  18.34
025.0-035.0   4   4.43  15.25
035.0-045.0   7   3.92  23.74
045.0-055.0   5   4.60  21.54
055.0-065.0   7   4.88  22.54
065.0-075.0   7   1.96  23.30
075.0-085.0   2   6.75  16.45
085.0-095.0   1    N/A  17.70
095.0-105.0   1    N/A  24.10
105.0-115.0   2   1.85  20.25
115.0-125.0   1    N/A  23.60
125.0-135.0   3   1.53  31.20
135.0-145.0   3   2.00  27.03
145.0-155.0   3   3.93  18.07
155.0-165.0   4   5.61  19.20
165.0-175.0   3   2.38  17.67
175.0-185.0   4   4.50  16.27
185.0-195.0   5   3.47  12.20
195.0-205.0   5   2.60  14.00
205.0-215.0   4   3.13   9.82
215.0-225.0   5   1.28   8.96
225.0-235.0   4   1.38   7.58
235.0-245.0   8   1.44   5.32
245.0-255.0   5   1.83   4.72
255.0-265.0   4   0.82   5.00
265.0-275.0   2   0.95   1.55
275.0-285.0   2   1.95   4.95
285.0-295.0   2   2.75   5.25
295.0-305.0   1    N/A   7.70
305.0-315.0   1    N/A   4.00
315.0-325.0   3   1.23   6.10
325.0-335.0   5   3.96   9.40
335.0-345.0   3   0.98   9.63
345.0-355.0   4   3.33  11.78
