355.0-005.0 128   1.86   7.18
005.0-015.0 136   1.96   5.24
015.0-025.0 172   1.93   5.32
025.0-035.0 188   2.22   5.70
035.0-045.0 208   2.44   5.73
045.0-055.0 160   2.12   4.53
055.0-065.0 202   2.22   4.50
065.0-075.0 168   2.55   5.12
075.0-085.0 162   1.81   4.45
085.0-095.0 236   2.17   3.58
095.0-105.0 194   1.95   4.85
105.0-115.0 172   1.78   4.64
115.0-125.0 168   1.64   3.49
125.0-135.0 114   1.45   4.04
135.0-145.0 148   1.80   3.85
145.0-155.0 124   1.89   3.84
155.0-165.0 136   1.58   4.43
165.0-175.0 120   1.49   4.63
175.0-185.0 122   1.71   3.79
185.0-195.0 126   1.79   4.90
195.0-205.0 166   1.81   3.91
205.0-215.0 174   2.09   4.20
215.0-225.0 190   2.04   4.55
225.0-235.0 164   2.12   4.31
235.0-245.0 178   1.89   4.32
245.0-255.0 168   1.95   4.90
255.0-265.0 162   2.44   4.94
265.0-275.0 228   2.23   5.01
275.0-285.0 190   2.51   5.54
285.0-295.0 192   2.13   7.07
295.0-305.0 178   2.01   5.90
305.0-315.0 140   2.57   7.80
315.0-325.0 150   2.32   8.96
325.0-335.0 132   2.55   7.96
335.0-345.0 138   2.21   6.99
345.0-355.0 134   2.15   7.57
