355.0-005.0 132   2.26   3.72
005.0-015.0 140   1.65   4.29
015.0-025.0 158   1.65   5.06
025.0-035.0 202   2.22   5.54
035.0-045.0 186   1.77   5.24
045.0-055.0 196   2.02   5.32
055.0-065.0 290   2.22   4.78
065.0-075.0 304   1.92   4.12
075.0-085.0 286   1.87   4.03
085.0-095.0 322   2.35   4.25
095.0-105.0 246   1.89   4.63
105.0-115.0 236   2.59   4.85
115.0-125.0 230   2.19   5.69
125.0-135.0 164   2.08   6.64
135.0-145.0 174   2.21   7.50
145.0-155.0 154   1.84   7.51
155.0-165.0 140   2.06   6.42
165.0-175.0 118   2.03   4.98
175.0-185.0 122   1.90   4.11
185.0-195.0 136   2.34   4.25
195.0-205.0 148   1.93   4.35
205.0-215.0 180   1.96   4.42
215.0-225.0 174   1.70   3.84
225.0-235.0 186   2.06   4.43
235.0-245.0 228   2.03   5.05
245.0-255.0 280   2.35   7.30
255.0-265.0 282   2.51   8.74
265.0-275.0 364   2.69   8.50
275.0-285.0 220   2.51   6.56
285.0-295.0 272   2.40   6.22
295.0-305.0 250   2.21   6.30
305.0-315.0 202   2.41   6.93
315.0-325.0 186   2.21   6.48
325.0-335.0 166   1.92   5.08
335.0-345.0 146   1.90   5.34
345.0-355.0 128   1.67   4.62
