355.0-005.0   9   2.93   7.74
005.0-015.0   5   3.63   7.92
015.0-025.0   4   3.57   4.15
025.0-035.0   1    N/A  10.50
035.0-045.0   1    N/A   0.70
045.0-055.0   5   2.06   4.24
055.0-065.0   2   1.55   4.25
065.0-075.0   1    N/A   5.50
075.0-085.0   4   1.90   3.52
085.0-095.0   2   0.50   4.00
095.0-105.0   1    N/A   6.70
105.0-115.0   8   2.84   6.04
115.0-125.0   5   1.68   5.10
125.0-135.0   4   2.24   3.82
135.0-145.0   4   2.75   7.50
145.0-155.0   1    N/A   4.90
155.0-165.0   3   0.45   7.97
165.0-175.0   3   1.47   7.20
175.0-185.0   8   2.77   5.70
185.0-195.0   5   2.57   7.20
195.0-205.0   3   3.02   3.70
205.0-215.0   2   2.00   8.00
215.0-225.0   1    N/A   7.30
225.0-235.0   4   2.27   5.53
235.0-245.0   2   1.30   8.20
245.0-255.0   2   3.20  11.10
255.0-265.0   3   2.26   9.90
265.0-275.0   1    N/A  10.40
275.0-285.0   3   3.55  11.00
285.0-295.0   6   1.73  17.18
295.0-305.0   7   1.48  15.29
305.0-315.0   2   3.75  11.35
315.0-325.0   6   6.91  14.62
325.0-335.0   1    N/A   8.90
335.0-345.0   3   2.07   9.63
345.0-355.0   2   1.90   7.50
