355.0-005.0 182   2.18   6.78
005.0-015.0 180   2.46   6.49
015.0-025.0 184   2.36   5.93
025.0-035.0 208   2.38   4.93
035.0-045.0 218   2.25   5.07
045.0-055.0 234   2.31   5.05
055.0-065.0 314   2.34   4.50
065.0-075.0 296   2.38   5.27
075.0-085.0 316   2.38   5.01
085.0-095.0 354   2.47   5.00
095.0-105.0 296   2.45   6.53
105.0-115.0 282   2.60   7.25
115.0-125.0 254   2.61   8.03
125.0-135.0 168   2.15   7.83
135.0-145.0 186   2.30   7.70
145.0-155.0 148   1.79   8.09
155.0-165.0 152   2.27   8.09
165.0-175.0 152   2.26   8.64
175.0-185.0 166   2.48   7.56
185.0-195.0 176   2.26   6.64
195.0-205.0 176   2.00   6.15
205.0-215.0 182   2.16   5.85
215.0-225.0 200   2.34   5.83
225.0-235.0 202   2.35   6.28
235.0-245.0 260   2.55   6.96
245.0-255.0 292   2.69   8.15
255.0-265.0 302   3.44  11.14
265.0-275.0 378   3.33  11.44
275.0-285.0 286   3.46  11.81
285.0-295.0 314   3.24  13.35
295.0-305.0 294   3.07  14.14
305.0-315.0 198   2.86  13.50
315.0-325.0 196   2.96  11.12
325.0-335.0 170   2.51   8.27
335.0-345.0 152   2.58   8.70
345.0-355.0 160   2.64   8.02
