355.0-005.0   3   0.63   5.43
005.0-015.0   1    N/A   2.50
015.0-025.0   2   1.95   4.45
025.0-035.0   2   1.10   4.60
035.0-045.0   3   0.05   4.67
045.0-055.0   3   2.37   3.73
055.0-065.0   3   1.72   2.67
065.0-075.0   5   1.57   3.62
075.0-085.0   2   0.70   1.90
085.0-095.0   7   2.62   5.34
095.0-105.0   4   3.15   3.60
105.0-115.0   4   1.82   3.38
115.0-125.0   4   1.08   4.38
125.0-135.0   1    N/A   5.30
135.0-145.0   1    N/A   5.20
145.0-155.0   2   2.40   6.00
155.0-165.0   1    N/A   3.20
165.0-175.0   1    N/A   8.00
175.0-185.0   2   1.75   4.15
185.0-195.0   1    N/A   2.30
195.0-205.0   2   1.10   1.80
205.0-215.0   1    N/A   3.70
215.0-225.0   4   0.85   1.60
225.0-235.0   2   1.25   3.35
235.0-245.0   4   0.58   4.88
245.0-255.0   2   1.00   8.70
255.0-265.0   5   2.37   9.08
265.0-275.0   7   2.12   6.67
275.0-285.0   3   2.54   8.57
285.0-295.0   4   2.06   4.95
295.0-305.0   2   1.10   6.00
305.0-315.0   4   2.48   4.33
315.0-325.0   1    N/A   4.70
325.0-335.0   2   0.30   5.60
335.0-345.0   1    N/A   6.60
345.0-355.0 N/A    N/A    N/A
