355.0-005.0 190   1.83   9.73
005.0-015.0 204   2.19  11.35
015.0-025.0 218   2.34  13.01
025.0-035.0 264   2.79  15.59
035.0-045.0 260   2.75  18.11
045.0-055.0 278   3.02  19.94
055.0-065.0 366   3.34  20.67
065.0-075.0 364   2.99  20.18
075.0-085.0 358   3.58  19.31
085.0-095.0 396   3.85  18.15
095.0-105.0 328   3.03  16.71
105.0-115.0 292   2.33  16.07
115.0-125.0 272   2.68  15.40
125.0-135.0 174   2.18  16.34
135.0-145.0 196   2.55  15.85
145.0-155.0 166   2.47  14.92
155.0-165.0 166   2.52  13.90
165.0-175.0 162   2.57  13.64
175.0-185.0 174   2.11  11.56
185.0-195.0 188   2.05   9.65
195.0-205.0 214   1.73   8.69
205.0-215.0 234   1.68   7.56
215.0-225.0 240   1.71   6.06
225.0-235.0 246   1.67   5.82
235.0-245.0 308   1.87   6.33
245.0-255.0 340   2.32   7.59
255.0-265.0 354   2.89   9.54
265.0-275.0 430   2.66   9.97
275.0-285.0 314   2.05   9.35
285.0-295.0 340   2.57   9.95
295.0-305.0 306   3.21  14.02
305.0-315.0 216   2.99  16.12
315.0-325.0 204   2.51  11.00
325.0-335.0 186   1.68   8.37
335.0-345.0 170   1.59   8.16
345.0-355.0 170   1.48   8.71
