355.0-005.0   2   3.95  12.05
005.0-015.0   2   0.70  12.60
015.0-025.0   2   0.00  15.70
025.0-035.0   7   3.43  25.31
035.0-045.0   3   2.34  19.43
045.0-055.0   4   2.25  23.27
055.0-065.0   2   1.50  21.90
065.0-075.0   6   4.46  20.38
075.0-085.0   3   5.56  18.80
085.0-095.0   5   4.20  19.46
095.0-105.0   2   0.30  15.60
105.0-115.0   7   2.14  11.01
115.0-125.0   4   2.10   8.20
125.0-135.0   3   0.82   7.03
135.0-145.0   1    N/A   9.50
145.0-155.0   2   3.50   4.80
155.0-165.0   2   1.05   5.75
165.0-175.0   2   1.20  11.40
175.0-185.0   2   1.15   9.45
185.0-195.0   2   1.05   5.45
195.0-205.0   2   2.45   3.15
205.0-215.0   5   1.32   2.42
215.0-225.0   4   0.66   1.12
225.0-235.0   5   1.54   2.70
235.0-245.0   2   1.25   2.75
245.0-255.0   3   0.97   3.87
255.0-265.0   5   2.31   3.94
265.0-275.0   5   1.67   4.08
275.0-285.0   3   1.20   4.90
285.0-295.0   5   1.41   3.64
295.0-305.0   6   1.34   6.55
305.0-315.0   3   0.82   5.23
315.0-325.0   1    N/A   4.80
325.0-335.0   2   0.10   8.80
335.0-345.0   2   0.15   8.95
345.0-355.0   2   0.50   9.80
