355.0-005.0 154   2.28  11.70
005.0-015.0 156   2.60  15.22
015.0-025.0 150   2.50  18.72
025.0-035.0 186   3.14  20.56
035.0-045.0 168   2.61  20.51
045.0-055.0 182   3.13  21.51
055.0-065.0 272   3.11  20.61
065.0-075.0 286   2.82  18.77
075.0-085.0 318   3.14  17.60
085.0-095.0 348   3.17  15.07
095.0-105.0 308   2.50  12.58
105.0-115.0 270   2.40   9.82
115.0-125.0 266   2.13   8.45
125.0-135.0 174   1.53   7.67
135.0-145.0 180   1.70   6.83
145.0-155.0 162   1.74   6.09
155.0-165.0 154   1.31   5.15
165.0-175.0 142   1.54   4.87
175.0-185.0 140   1.24   3.75
185.0-195.0 152   1.00   2.86
195.0-205.0 142   0.99   2.84
205.0-215.0 166   1.25   2.58
215.0-225.0 160   1.06   2.16
225.0-235.0 150   0.97   2.14
235.0-245.0 242   1.12   2.37
245.0-255.0 248   1.32   2.50
255.0-265.0 294   1.59   3.71
265.0-275.0 384   1.84   3.64
275.0-285.0 282   1.61   4.14
285.0-295.0 318   2.02   4.57
295.0-305.0 290   2.48   8.48
305.0-315.0 210   1.84  10.21
315.0-325.0 194   1.90   8.29
325.0-335.0 174   2.17   7.62
335.0-345.0 162   2.29   6.76
345.0-355.0 148   2.32   9.50
