355.0-005.0 N/A    N/A    N/A
005.0-015.0   1    N/A  12.30
015.0-025.0   3   2.26  14.50
025.0-035.0   4   3.35  12.10
035.0-045.0   4   3.79  12.88
045.0-055.0   5   2.94  14.14
055.0-065.0   9   3.79   9.48
065.0-075.0  10   2.89   9.03
075.0-085.0  13   3.47   8.14
085.0-095.0   4   2.14   8.18
095.0-105.0   2   0.30  12.70
105.0-115.0   1    N/A  11.50
115.0-125.0   5   3.02  12.60
125.0-135.0 N/A    N/A    N/A
135.0-145.0   2   0.20  15.90
145.0-155.0   1    N/A  20.60
155.0-165.0   1    N/A  14.40
165.0-175.0   2   3.10  14.40
175.0-185.0 N/A    N/A    N/A
185.0-195.0   1    N/A   9.70
195.0-205.0   3   4.48   9.13
205.0-215.0   2   0.70  14.70
215.0-225.0   4   4.07  12.72
225.0-235.0   5   1.93   9.74
235.0-245.0   6   3.01   5.83
245.0-255.0   8   4.28   9.79
255.0-265.0  13   3.03  12.86
265.0-275.0  11   2.81  13.90
275.0-285.0   1    N/A  18.40
285.0-295.0   1    N/A  16.10
295.0-305.0   4   1.81  14.25
305.0-315.0   2   1.85  17.05
315.0-325.0   2   1.00  15.00
325.0-335.0   1    N/A  15.60
335.0-345.0   1    N/A  21.10
345.0-355.0   2   1.00  18.20
