355.0-005.0   2   3.45  14.25
005.0-015.0   3   0.52  10.03
015.0-025.0   2   3.30  14.70
025.0-035.0   2   1.00  15.10
035.0-045.0   3   2.66  10.77
045.0-055.0   1    N/A  14.20
055.0-065.0   1    N/A  13.20
065.0-075.0   2   1.55   6.75
075.0-085.0   3   1.84  11.60
085.0-095.0   4   2.80   8.68
095.0-105.0   9   3.45   9.76
105.0-115.0   6   2.88  11.93
115.0-125.0   8   6.13  14.64
125.0-135.0   2   0.05  12.65
135.0-145.0   5   2.97  12.86
145.0-155.0   2   0.70  12.40
155.0-165.0   7   2.89  13.70
165.0-175.0   5   0.87  15.36
175.0-185.0   1    N/A  16.10
185.0-195.0   4   1.83  13.23
195.0-205.0   2   2.30  11.20
205.0-215.0   1    N/A  15.40
215.0-225.0   4   3.29  10.35
225.0-235.0   1    N/A   4.80
235.0-245.0   1    N/A   6.80
245.0-255.0   1    N/A  12.10
255.0-265.0   3   3.05   8.70
265.0-275.0   2   1.15   7.95
275.0-285.0   5   3.12  12.52
285.0-295.0  11   2.74  12.08
295.0-305.0   6   3.46  14.98
305.0-315.0   6   6.21  17.60
315.0-325.0   3   1.17  19.27
325.0-335.0   3   2.24  17.90
335.0-345.0   8   2.72  16.51
345.0-355.0   5   3.53  20.58
