355.0-005.0   1    N/A   3.80
005.0-015.0   1    N/A   6.90
015.0-025.0   3   1.23   8.33
025.0-035.0   6   2.14   7.63
035.0-045.0   8   2.41  12.17
045.0-055.0  10   1.96  12.57
055.0-065.0   5   4.31  11.62
065.0-075.0   7   1.91  10.60
075.0-085.0   6   1.96  11.50
085.0-095.0   4   2.51  11.80
095.0-105.0   4   1.85  13.18
105.0-115.0   2   2.60  10.90
115.0-125.0   2   1.55   7.25
125.0-135.0   2   0.05   9.25
135.0-145.0 N/A    N/A    N/A
145.0-155.0   3   2.15  10.43
155.0-165.0   3   0.86  10.00
165.0-175.0   1    N/A  11.70
175.0-185.0   1    N/A  14.70
185.0-195.0   1    N/A  13.60
195.0-205.0   3   0.87   9.07
205.0-215.0   4   2.81   6.50
215.0-225.0   7   1.13   4.61
225.0-235.0   8   1.61   4.90
235.0-245.0   8   0.81   4.11
245.0-255.0   6   1.58   4.77
255.0-265.0   5   1.07   8.16
265.0-275.0   7   0.82   8.00
275.0-285.0   4   3.42   6.78
285.0-295.0   3   0.41   9.00
295.0-305.0   1    N/A  10.80
305.0-315.0   3   1.36  12.03
315.0-325.0 N/A    N/A    N/A
325.0-335.0   3   1.31   6.80
335.0-345.0   2   0.20   8.50
345.0-355.0   2   0.35   6.85
