355.0-005.0   2   2.35   6.55
005.0-015.0   3   1.35   5.00
015.0-025.0   3   1.56   5.10
025.0-035.0   9   2.72   9.19
035.0-045.0   4   0.97  11.82
045.0-055.0   6   1.37  12.30
055.0-065.0   3   4.82  11.50
065.0-075.0   6   3.51  11.58
075.0-085.0   3   2.56  12.93
085.0-095.0   6   3.04  14.17
095.0-105.0   2   1.40  10.10
105.0-115.0   7   1.67   9.13
115.0-125.0   4   2.47   8.78
125.0-135.0   3   0.57   9.90
135.0-145.0   1    N/A   9.60
145.0-155.0   2   1.50  10.20
155.0-165.0   2   0.15   9.45
165.0-175.0   2   1.35  16.15
175.0-185.0   2   1.70  12.50
185.0-195.0   2   0.65   8.35
195.0-205.0   4   2.59   6.55
205.0-215.0   7   1.03   4.37
215.0-225.0   5   0.79   4.44
225.0-235.0   6   1.27   3.22
235.0-245.0   4   2.11   3.80
245.0-255.0   3   1.05   7.87
255.0-265.0   5   1.75   7.90
265.0-275.0   5   0.99   9.70
275.0-285.0   4   2.81   8.25
285.0-295.0   5   1.39  11.32
295.0-305.0   6   1.74  10.73
305.0-315.0   3   1.02  10.27
315.0-325.0   1    N/A   8.60
325.0-335.0   2   0.85  10.55
335.0-345.0   2   0.60   7.30
345.0-355.0   2   1.50   6.30
