355.0-005.0   4   1.96   7.20
005.0-015.0   3   0.96   6.63
015.0-025.0   3   1.63   6.00
025.0-035.0   3   1.48   7.23
035.0-045.0   6   1.89  10.55
045.0-055.0   3   3.01  14.03
055.0-065.0   7   2.20  10.97
065.0-075.0   6   2.80   9.13
075.0-085.0   4   2.43  11.00
085.0-095.0   4   1.10  11.53
095.0-105.0   2   2.90  10.10
105.0-115.0   3   2.38  10.87
115.0-125.0   4   1.46  11.80
125.0-135.0   3   1.88  17.83
135.0-145.0   2   0.50  14.20
145.0-155.0   5   2.49  12.32
155.0-165.0   3   2.50  13.60
165.0-175.0   3   0.34  13.67
175.0-185.0   3   2.33  10.53
185.0-195.0   4   1.69   8.85
195.0-205.0   3   0.62   7.43
205.0-215.0   2   0.40   6.10
215.0-225.0   6   2.43   4.80
225.0-235.0   3   2.08   4.30
235.0-245.0   7   1.97   5.40
245.0-255.0   5   1.53   6.24
255.0-265.0   6   2.03   8.92
265.0-275.0   3   0.86   9.90
275.0-285.0   3   3.66   9.53
285.0-295.0   2   0.35  10.25
295.0-305.0   4   2.65  13.30
305.0-315.0   2   1.75  16.15
315.0-325.0   4   1.26  10.82
325.0-335.0   3   1.53   5.20
335.0-345.0   5   1.17   6.40
345.0-355.0   3   1.35   6.00
