355.0-005.0   2   1.25   7.05
005.0-015.0   3   1.94   7.33
015.0-025.0   2   0.55   5.85
025.0-035.0   2   0.45   9.25
035.0-045.0   3   1.56   8.10
045.0-055.0   1    N/A  12.90
055.0-065.0   2   3.55  13.85
065.0-075.0   2   1.65  13.55
075.0-085.0   3   0.29  10.47
085.0-095.0   4   1.32  13.23
095.0-105.0   9   2.56   9.57
105.0-115.0   6   2.06   8.85
115.0-125.0   8   3.28  10.10
125.0-135.0   2   0.65  11.75
135.0-145.0   5   1.22  13.44
145.0-155.0   2   3.30  15.60
155.0-165.0   7   1.87  13.21
165.0-175.0   5   2.60   8.94
175.0-185.0   1    N/A   8.20
185.0-195.0   4   2.04   4.53
195.0-205.0   2   0.55   4.95
205.0-215.0   1    N/A   3.90
215.0-225.0   4   0.85   4.22
225.0-235.0   1    N/A   5.00
235.0-245.0   1    N/A   6.40
245.0-255.0   2   2.30   7.10
255.0-265.0   3   1.28   9.13
265.0-275.0   2   2.30   7.20
275.0-285.0   5   1.54   9.52
285.0-295.0  11   3.75   8.61
295.0-305.0   6   4.14  12.65
305.0-315.0   6   2.83  14.62
315.0-325.0   3   1.36  10.77
325.0-335.0   3   1.76   6.07
335.0-345.0   8   2.13   5.90
345.0-355.0   5   2.08   6.32
