355.0-005.0 184   1.55   5.93
005.0-015.0 186   1.90   5.71
015.0-025.0 190   1.71   5.84
025.0-035.0 234   2.04   6.65
035.0-045.0 232   1.97   7.09
045.0-055.0 234   1.76   7.08
055.0-065.0 322   1.88   5.19
065.0-075.0 326   2.00   4.30
075.0-085.0 316   1.60   3.86
085.0-095.0 358   1.91   3.98
095.0-105.0 276   1.96   4.45
105.0-115.0 268   1.64   5.17
115.0-125.0 254   1.79   5.08
125.0-135.0 166   1.91   6.13
135.0-145.0 186   1.83   6.77
145.0-155.0 164   2.03   6.83
155.0-165.0 158   1.65   7.11
165.0-175.0 154   2.20   7.40
175.0-185.0 168   1.47   5.92
185.0-195.0 174   1.62   4.82
195.0-205.0 186   1.43   4.55
205.0-215.0 200   1.70   4.10
215.0-225.0 220   1.53   3.74
225.0-235.0 204   1.52   4.01
235.0-245.0 278   1.78   4.15
245.0-255.0 292   2.14   5.37
255.0-265.0 322   2.12   7.22
265.0-275.0 386   2.10   7.26
275.0-285.0 282   1.90   7.02
285.0-295.0 290   2.19   6.87
295.0-305.0 286   1.78   8.28
305.0-315.0 202   1.87   8.89
315.0-325.0 198   1.92   7.45
325.0-335.0 174   1.87   6.83
335.0-345.0 166   1.88   6.79
345.0-355.0 160   1.86   6.95
