355.0-005.0   6   1.55   6.95
005.0-015.0   7   1.36   6.67
015.0-025.0   7   2.29   5.79
025.0-035.0   2   4.05   4.65
035.0-045.0   4   1.04   6.85
045.0-055.0   2   1.85  10.25
055.0-065.0   5   2.32   7.48
065.0-075.0   1    N/A   6.20
075.0-085.0   4   1.09   3.85
085.0-095.0   1    N/A   3.10
095.0-105.0   2   1.15   6.05
105.0-115.0   4   2.09   4.45
115.0-125.0   7   1.94   4.00
125.0-135.0   3   3.33   7.77
135.0-145.0   4   3.57   9.38
145.0-155.0   3   2.35   5.17
155.0-165.0   1    N/A   2.60
165.0-175.0   2   0.90   7.00
175.0-185.0   6   1.03   5.32
185.0-195.0   6   1.38   5.35
195.0-205.0   7   1.64   3.54
205.0-215.0   3   1.39   5.17
215.0-225.0   3   1.98   4.67
225.0-235.0   3   1.91   3.90
235.0-245.0   4   2.30   4.03
245.0-255.0   2   2.60   4.90
255.0-265.0   3   2.30   7.97
265.0-275.0   1    N/A   3.20
275.0-285.0   2   1.80   8.40
285.0-295.0   1    N/A   5.10
295.0-305.0   9   3.63   7.57
305.0-315.0   4   2.09   7.72
315.0-325.0   5   2.07   7.86
325.0-335.0   3   0.68   7.03
335.0-345.0   1    N/A   5.40
345.0-355.0   2   3.25   7.85
