355.0-005.0   4   1.77  14.77
005.0-015.0   1    N/A  21.90
015.0-025.0   2   5.00  15.90
025.0-035.0   3   1.43  24.23
035.0-045.0   1    N/A  17.00
045.0-055.0   2   4.70  24.00
055.0-065.0   4   2.00  17.43
065.0-075.0   3   4.48  19.17
075.0-085.0   4   1.43  20.68
085.0-095.0   9   2.09  19.51
095.0-105.0   5   1.65  15.88
105.0-115.0   4   3.91  15.35
115.0-125.0   5   1.87  17.12
125.0-135.0   3   3.92  19.70
135.0-145.0   3   1.93  22.23
145.0-155.0   4   1.46  19.50
155.0-165.0   4   3.40  19.30
165.0-175.0   1    N/A  17.40
175.0-185.0   4   1.11  12.48
185.0-195.0   1    N/A   6.10
195.0-205.0   2   0.60   6.70
205.0-215.0   1    N/A  11.80
215.0-225.0   3   1.51   3.87
225.0-235.0   2   2.10   5.80
235.0-245.0   3   0.36   6.20
245.0-255.0   3   0.08   2.30
255.0-265.0   4   0.81   2.57
265.0-275.0   4   1.20   4.35
275.0-285.0   8   1.65   2.44
285.0-295.0   6   2.08   3.53
295.0-305.0   6   1.59   4.80
305.0-315.0   2   0.80   5.60
315.0-325.0   4   1.29   7.70
325.0-335.0   4   0.76  18.48
335.0-345.0   3   5.06  15.17
345.0-355.0   2   0.60  15.70
