355.0-005.0 168   2.50   7.74
005.0-015.0 144   2.18   6.46
015.0-025.0 146   2.13   5.50
025.0-035.0 162   2.06   5.66
035.0-045.0 146   2.26   5.59
045.0-055.0 178   2.28   6.10
055.0-065.0 234   2.63   5.49
065.0-075.0 212   2.48   5.27
075.0-085.0 206   2.48   4.88
085.0-095.0 220   2.23   4.14
095.0-105.0 184   2.41   5.16
105.0-115.0 170   2.17   5.08
115.0-125.0 178   2.16   5.31
125.0-135.0 136   2.19   5.34
135.0-145.0 166   2.45   5.90
145.0-155.0 150   2.30   6.63
155.0-165.0 152   2.87   8.34
165.0-175.0 146   2.88   8.71
175.0-185.0 156   2.79   6.47
185.0-195.0 138   2.46   7.17
195.0-205.0 138   2.23   5.06
205.0-215.0 146   1.90   5.13
215.0-225.0 142   1.82   4.74
225.0-235.0 158   2.61   5.04
235.0-245.0 192   2.13   4.46
245.0-255.0 206   2.03   5.59
255.0-265.0 200   2.26   5.90
265.0-275.0 244   2.33   5.06
275.0-285.0 182   2.26   5.40
285.0-295.0 198   2.40   6.14
295.0-305.0 194   2.27   5.84
305.0-315.0 146   2.35   7.67
315.0-325.0 164   2.78   8.14
325.0-335.0 168   2.49   8.60
335.0-345.0 156   2.15   8.23
345.0-355.0 154   2.70   9.18
