355.0-005.0   3   1.55   6.50
005.0-015.0   4   1.31   7.28
015.0-025.0   6   1.75   7.68
025.0-035.0   3   0.37   8.10
035.0-045.0   2   0.70  10.20
045.0-055.0   2   0.25  11.25
055.0-065.0   4   3.77  11.47
065.0-075.0   3   2.26  12.20
075.0-085.0   4   1.30  12.48
085.0-095.0  10   1.98   8.81
095.0-105.0   5   1.53   8.50
105.0-115.0   5   1.31   9.88
115.0-125.0   3   3.56   7.23
125.0-135.0   2   0.05  10.45
135.0-145.0   2   0.65  11.65
145.0-155.0   4   3.25   9.35
155.0-165.0   1    N/A  10.80
165.0-175.0   4   0.97  10.62
175.0-185.0   3   1.31   6.87
185.0-195.0   4   0.64   7.15
195.0-205.0   5   0.99   4.52
205.0-215.0   3   0.73   5.87
215.0-225.0   2   1.70   2.80
225.0-235.0   2   1.55   5.15
235.0-245.0   5   2.31   4.10
245.0-255.0   2   2.50   9.30
255.0-265.0   4   3.30   6.93
265.0-275.0   6   0.83   6.87
275.0-285.0   8   1.98   5.36
285.0-295.0   5   2.05   5.60
295.0-305.0   5   3.56   7.08
305.0-315.0   2   0.70   9.20
315.0-325.0   2   0.30   7.70
325.0-335.0   3   2.49   5.00
335.0-345.0   2   1.85   6.55
345.0-355.0   4   1.23   5.05
