355.0-005.0   9   1.14   4.49
005.0-015.0   5   1.49   6.14
015.0-025.0   2   2.20   6.60
025.0-035.0   3   0.52   8.83
035.0-045.0   3   0.65   8.80
045.0-055.0   1    N/A  10.90
055.0-065.0   2   0.55  18.35
065.0-075.0   2   3.10  14.90
075.0-085.0   1    N/A   8.30
085.0-095.0   1    N/A  13.10
095.0-105.0   2   3.05   9.45
105.0-115.0   5   1.96   7.04
115.0-125.0   8   2.09   7.61
125.0-135.0   4   1.29   8.50
135.0-145.0   7   2.34   8.61
145.0-155.0   1    N/A   8.70
155.0-165.0   6   0.73  12.45
165.0-175.0   5   3.54  10.24
175.0-185.0   9   1.82   7.10
185.0-195.0   3   2.68   5.27
195.0-205.0   4   2.13   5.40
205.0-215.0   2   0.20   5.50
215.0-225.0   4   1.25   5.62
225.0-235.0   1    N/A   6.00
235.0-245.0   2   0.25   7.65
245.0-255.0   1    N/A   7.40
255.0-265.0   1    N/A   7.10
265.0-275.0   2   4.25   7.05
275.0-285.0   1    N/A   8.70
285.0-295.0   2   1.20   6.30
295.0-305.0   8   2.07   6.71
305.0-315.0   7   1.80   6.67
315.0-325.0   8   1.54   6.71
325.0-335.0   1    N/A   3.70
335.0-345.0   6   1.49   4.48
345.0-355.0   5   1.19   5.18
