355.0-005.0   1    N/A   3.70
005.0-015.0   1    N/A   7.30
015.0-025.0 N/A    N/A    N/A
025.0-035.0   3   2.00   2.43
035.0-045.0   1    N/A   0.20
045.0-055.0   2   0.20   2.90
055.0-065.0   3   2.08   4.50
065.0-075.0   1    N/A   3.20
075.0-085.0   2   1.35   5.05
085.0-095.0   1    N/A   1.40
095.0-105.0   4   0.80   3.08
105.0-115.0 N/A    N/A    N/A
115.0-125.0 N/A    N/A    N/A
125.0-135.0   4   1.83   3.23
135.0-145.0   1    N/A   7.70
145.0-155.0   1    N/A   1.60
155.0-165.0   1    N/A   2.60
165.0-175.0   1    N/A   9.30
175.0-185.0   1    N/A   3.70
185.0-195.0   1    N/A   0.30
195.0-205.0 N/A    N/A    N/A
205.0-215.0   3   0.68   5.13
215.0-225.0   1    N/A   1.00
225.0-235.0   1    N/A   3.20
235.0-245.0   2   2.30   3.80
245.0-255.0   3   3.37   5.60
255.0-265.0   1    N/A   5.20
265.0-275.0   2   0.30   1.20
275.0-285.0   2   1.45   5.95
285.0-295.0   2   0.70   3.40
295.0-305.0 N/A    N/A    N/A
305.0-315.0   3   4.58   6.73
315.0-325.0   1    N/A   5.90
325.0-335.0   2   1.40   5.50
335.0-345.0   1    N/A   5.50
345.0-355.0   1    N/A   1.20
