355.0-005.0   2   4.75   7.45
005.0-015.0   2   0.10   2.30
015.0-025.0   4   2.45   4.33
025.0-035.0   4   1.21   3.55
035.0-045.0   3   0.77   3.77
045.0-055.0   5   2.07   4.78
055.0-065.0 N/A    N/A    N/A
065.0-075.0   1    N/A   8.60
075.0-085.0   1    N/A   5.50
085.0-095.0 N/A    N/A    N/A
095.0-105.0 N/A    N/A    N/A
105.0-115.0   2   1.00   2.70
115.0-125.0   2   2.00   2.40
125.0-135.0   1    N/A   2.10
135.0-145.0   1    N/A   2.10
145.0-155.0   3   4.41   6.00
155.0-165.0   2   1.55   3.85
165.0-175.0   1    N/A   1.80
175.0-185.0   2   0.15   1.45
185.0-195.0   2   0.15   1.75
195.0-205.0   4   1.56   2.58
205.0-215.0   4   2.28   4.58
215.0-225.0   3   4.03   6.20
225.0-235.0   2   1.20   5.50
235.0-245.0   3   1.31   2.10
245.0-255.0   1    N/A   1.50
255.0-265.0   1    N/A   3.00
265.0-275.0 N/A    N/A    N/A
275.0-285.0 N/A    N/A    N/A
285.0-295.0   2   0.95   4.35
295.0-305.0   2   1.70   2.10
305.0-315.0   1    N/A   6.20
315.0-325.0   1    N/A   0.10
325.0-335.0   3   1.48   3.93
335.0-345.0   1    N/A   1.10
345.0-355.0   2   1.80   3.80
