355.0-005.0 174   1.97   9.97
005.0-015.0 184   2.82  11.65
015.0-025.0 188   2.30  13.45
025.0-035.0 238   3.24  15.16
035.0-045.0 222   2.65  17.13
045.0-055.0 236   2.43  18.25
055.0-065.0 344   3.38  18.41
065.0-075.0 352   3.27  17.99
075.0-085.0 356   3.19  16.74
085.0-095.0 394   3.41  15.64
095.0-105.0 324   2.79  13.37
105.0-115.0 290   2.20  11.63
115.0-125.0 264   2.23  10.77
125.0-135.0 172   1.66  10.21
135.0-145.0 190   1.88   9.27
145.0-155.0 166   1.56   7.69
155.0-165.0 156   1.58   6.77
165.0-175.0 156   1.91   6.40
175.0-185.0 160   1.53   5.06
185.0-195.0 170   1.34   4.23
195.0-205.0 186   1.26   4.00
205.0-215.0 208   1.30   3.57
215.0-225.0 210   1.64   3.03
225.0-235.0 208   1.81   3.47
235.0-245.0 282   1.94   4.21
245.0-255.0 320   2.15   6.09
255.0-265.0 348   2.75   8.11
265.0-275.0 428   2.66   8.72
275.0-285.0 310   2.42   9.02
285.0-295.0 338   3.14  10.20
295.0-305.0 304   3.82  14.24
305.0-315.0 206   3.30  16.72
315.0-325.0 200   2.60  12.00
325.0-335.0 182   2.05   9.24
335.0-345.0 166   1.92   8.35
345.0-355.0 160   1.63   9.25
