355.0-005.0   6   2.28   9.42
005.0-015.0   5   2.01  11.56
015.0-025.0   6   2.49  14.50
025.0-035.0   2   1.10  20.40
035.0-045.0   5   4.41  17.68
045.0-055.0   2   0.80  19.80
055.0-065.0   5   2.30  20.32
065.0-075.0   1    N/A  17.60
075.0-085.0   4   3.11  15.38
085.0-095.0   1    N/A  18.40
095.0-105.0   3   4.50  17.63
105.0-115.0   4   1.37  10.97
115.0-125.0   7   3.41  14.03
125.0-135.0   3   1.03  11.23
135.0-145.0   4   1.39   5.18
145.0-155.0   3   1.88   7.23
155.0-165.0   1    N/A   8.70
165.0-175.0   2   0.30  11.20
175.0-185.0   6   3.17   5.17
185.0-195.0   5   1.75   4.00
195.0-205.0   5   0.90   3.08
205.0-215.0   3   0.82   1.40
215.0-225.0   4   1.59   3.05
225.0-235.0   3   1.42   5.20
235.0-245.0   4   1.72   7.73
245.0-255.0   2   4.65   7.85
255.0-265.0   3   2.41  10.90
265.0-275.0   1    N/A   7.10
275.0-285.0   3   1.68   5.23
285.0-295.0   1    N/A  21.70
295.0-305.0   9   5.11  13.62
305.0-315.0   4   1.12  14.60
315.0-325.0   5   2.64  10.24
325.0-335.0   3   3.69   9.10
335.0-345.0   1    N/A  10.00
345.0-355.0   2   0.40   9.80
