355.0-005.0 178   1.82   6.21
005.0-015.0 190   1.97   6.32
015.0-025.0 190   1.75   5.72
025.0-035.0 214   1.83   5.14
035.0-045.0 204   2.28   5.25
045.0-055.0 200   1.52   4.01
055.0-065.0 238   1.75   4.26
065.0-075.0 202   1.71   3.79
075.0-085.0 232   1.67   3.30
085.0-095.0 266   1.89   3.54
095.0-105.0 198   1.74   3.81
105.0-115.0 176   1.65   3.59
115.0-125.0 192   1.97   3.26
125.0-135.0 114   1.54   4.49
135.0-145.0 174   1.61   4.15
145.0-155.0 156   1.76   5.25
155.0-165.0 154   1.91   6.03
165.0-175.0 142   1.35   6.85
175.0-185.0 166   1.57   5.14
185.0-195.0 174   1.96   6.02
195.0-205.0 190   1.87   5.01
205.0-215.0 192   1.78   4.55
215.0-225.0 192   1.87   3.62
225.0-235.0 186   1.71   4.05
235.0-245.0 228   1.71   3.90
245.0-255.0 200   1.70   4.11
255.0-265.0 196   1.55   3.73
265.0-275.0 286   1.98   4.08
275.0-285.0 202   2.06   4.84
285.0-295.0 204   1.89   4.80
295.0-305.0 196   1.92   4.92
305.0-315.0 140   2.13   5.42
315.0-325.0 172   1.89   6.11
325.0-335.0 172   1.93   6.48
335.0-345.0 162   1.66   7.47
345.0-355.0 146   1.84   7.17
