355.0-005.0   5   2.65   7.04
005.0-015.0   2   1.05   8.15
015.0-025.0   3   0.90   6.33
025.0-035.0   5   2.08   4.86
035.0-045.0   4   1.76   7.78
045.0-055.0   3   0.45   3.50
055.0-065.0   1    N/A   1.90
065.0-075.0   6   1.76   3.32
075.0-085.0   5   1.74   3.06
085.0-095.0   4   1.89   2.88
095.0-105.0   2   1.25   5.75
105.0-115.0   2   0.45   3.75
115.0-125.0   2   2.25   6.05
125.0-135.0   3   0.26   3.47
135.0-145.0   1    N/A   2.20
145.0-155.0   4   0.83   5.97
155.0-165.0   3   2.92   5.27
165.0-175.0   1    N/A   6.50
175.0-185.0   5   1.94   6.54
185.0-195.0   2   1.55   6.45
195.0-205.0   3   0.60   5.13
205.0-215.0   4   1.55   4.48
215.0-225.0   4   0.54   4.95
225.0-235.0   3   1.18   5.00
235.0-245.0   2   0.65   3.25
245.0-255.0   4   1.05   3.88
255.0-265.0   4   2.35   3.33
265.0-275.0   7   1.89   3.76
275.0-285.0   2   5.25  10.15
285.0-295.0   1    N/A   2.60
295.0-305.0   2   1.05   6.05
305.0-315.0   2   0.45   1.35
315.0-325.0   2   0.10   5.80
325.0-335.0   4   1.53   8.03
335.0-345.0   3   2.29   6.40
345.0-355.0   2   0.35   9.55
