355.0-005.0 194   2.05   8.27
005.0-015.0 204   2.51  10.58
015.0-025.0 218   2.04  12.59
025.0-035.0 264   2.81  14.81
035.0-045.0 262   3.01  17.60
045.0-055.0 280   3.35  19.30
055.0-065.0 350   3.44  20.66
065.0-075.0 336   3.07  20.94
075.0-085.0 314   3.17  19.92
085.0-095.0 366   4.09  19.05
095.0-105.0 282   3.08  19.41
105.0-115.0 246   2.88  19.58
115.0-125.0 244   3.36  19.15
125.0-135.0 164   3.07  20.34
135.0-145.0 184   3.15  20.40
145.0-155.0 160   3.34  19.59
155.0-165.0 156   3.13  18.38
165.0-175.0 154   2.97  17.98
175.0-185.0 178   2.77  15.18
185.0-195.0 188   2.44  13.54
195.0-205.0 214   2.25  12.09
205.0-215.0 234   2.33  10.65
215.0-225.0 240   2.44   8.46
225.0-235.0 248   2.27   7.27
235.0-245.0 312   2.43   6.05
245.0-255.0 312   1.83   4.88
255.0-265.0 332   2.06   4.16
265.0-275.0 382   1.96   3.56
275.0-285.0 286   1.58   3.78
285.0-295.0 286   1.57   3.48
295.0-305.0 264   1.53   3.71
305.0-315.0 190   1.50   3.64
315.0-325.0 194   1.53   3.70
325.0-335.0 176   1.60   4.54
335.0-345.0 162   1.64   5.57
345.0-355.0 160   1.84   7.05
