355.0-005.0 194   2.32   7.23
005.0-015.0 204   2.64   9.39
015.0-025.0 216   1.83  11.43
025.0-035.0 260   2.82  13.71
035.0-045.0 252   2.58  16.01
045.0-055.0 262   2.96  17.55
055.0-065.0 342   3.06  19.02
065.0-075.0 310   2.62  18.92
075.0-085.0 288   2.77  17.77
085.0-095.0 356   3.28  17.25
095.0-105.0 284   2.70  17.53
105.0-115.0 236   2.43  18.10
115.0-125.0 226   2.66  17.74
125.0-135.0 156   2.34  18.92
135.0-145.0 172   2.77  18.64
145.0-155.0 154   2.80  18.37
155.0-165.0 160   2.92  16.89
165.0-175.0 158   2.71  16.41
175.0-185.0 178   2.55  13.87
185.0-195.0 188   2.15  11.93
195.0-205.0 212   2.11  10.16
205.0-215.0 230   2.40   9.19
215.0-225.0 240   2.51   6.60
225.0-235.0 234   2.17   5.83
235.0-245.0 294   2.25   4.84
245.0-255.0 310   1.70   3.68
255.0-265.0 304   1.89   3.16
265.0-275.0 346   1.72   2.78
275.0-285.0 280   1.52   2.97
285.0-295.0 288   1.43   2.76
295.0-305.0 254   1.46   3.06
305.0-315.0 174   1.35   2.86
315.0-325.0 186   1.37   3.00
325.0-335.0 162   1.25   3.77
335.0-345.0 164   1.57   4.50
345.0-355.0 166   1.80   5.99
