355.0-005.0   7   2.72  12.53
005.0-015.0   5   2.32  16.04
015.0-025.0   3   1.73  17.33
025.0-035.0   2   1.80  17.10
035.0-045.0   5   4.21  17.58
045.0-055.0   1    N/A  27.20
055.0-065.0   4   5.49  18.18
065.0-075.0   3   4.60  18.93
075.0-085.0   3   2.50  18.13
085.0-095.0   3   5.23  22.20
095.0-105.0   9   2.66  16.60
105.0-115.0   6   2.03  14.47
115.0-125.0   3   1.51  16.90
125.0-135.0   4   2.88  16.12
135.0-145.0   2   0.10  16.80
145.0-155.0   3   2.76  16.93
155.0-165.0   3   1.75  18.43
165.0-175.0   3   2.79  16.07
175.0-185.0   6   3.39  12.13
185.0-195.0   4   0.50  12.25
195.0-205.0   4   1.29   9.80
205.0-215.0   2   1.60   9.20
215.0-225.0   5   1.07   6.42
225.0-235.0   1    N/A   9.70
235.0-245.0   3   2.27   7.53
245.0-255.0   3   1.51  13.17
255.0-265.0   3   2.74  10.43
265.0-275.0   3   1.13  13.00
275.0-285.0   4   2.16  12.88
285.0-295.0  10   2.37  11.69
295.0-305.0   5   3.15  17.52
305.0-315.0   4   2.93  18.43
315.0-325.0   1    N/A  14.70
325.0-335.0   4   1.16  11.48
335.0-345.0   2   1.10  13.50
345.0-355.0   3   1.59  13.37
