355.0-005.0   3   2.17  10.90
005.0-015.0   2   2.40   9.80
015.0-025.0   2   3.45  13.65
025.0-035.0   4   2.80  18.60
035.0-045.0   4   3.60  21.88
045.0-055.0   4   5.74  22.80
055.0-065.0   3   0.78  20.10
065.0-075.0   6   4.58  19.37
075.0-085.0   6   2.53  20.97
085.0-095.0   8   3.34  14.78
095.0-105.0   4   0.83  17.05
105.0-115.0   6   3.65  17.40
115.0-125.0   4   1.97  16.95
125.0-135.0   3   2.61  17.17
135.0-145.0   2   2.85  14.05
145.0-155.0   3   1.44  19.93
155.0-165.0   2   0.40  17.60
165.0-175.0   1    N/A  15.70
175.0-185.0   3   2.65  17.07
185.0-195.0   2   2.35  14.95
195.0-205.0   2   0.55   9.65
205.0-215.0   2   1.60  13.50
215.0-225.0   4   0.76   9.90
225.0-235.0   3   1.10   7.47
235.0-245.0   5   2.21   7.20
245.0-255.0   6   0.83   9.05
255.0-265.0   6   1.32  15.13
265.0-275.0   7   3.70  11.63
275.0-285.0   3   2.51  12.73
285.0-295.0   7   1.90  13.44
295.0-305.0   5   1.60  18.72
305.0-315.0   3   2.30  20.60
315.0-325.0   3   3.75  11.57
325.0-335.0   3   0.34  13.37
335.0-345.0   2   1.20  12.80
345.0-355.0   1    N/A  12.50
