355.0-005.0   2   2.60  13.40
005.0-015.0   2   1.30  15.20
015.0-025.0   3   3.02  13.03
025.0-035.0   4   1.49  14.93
035.0-045.0   4   2.07  21.12
045.0-055.0   4   2.18  20.02
055.0-065.0   5   5.83  19.18
065.0-075.0   7   2.63  19.21
075.0-085.0   5   2.79  21.22
085.0-095.0   8   4.13  14.40
095.0-105.0   2   0.95  16.15
105.0-115.0   4   3.45  17.65
115.0-125.0   5   3.80  16.98
125.0-135.0   1    N/A  14.50
135.0-145.0   3   1.77  16.00
145.0-155.0   3   4.94  16.97
155.0-165.0   3   5.27  20.63
165.0-175.0   3   0.17  17.97
175.0-185.0   2   0.20  19.90
185.0-195.0   2   1.20  13.70
195.0-205.0   3   2.68  12.47
205.0-215.0   3   1.25   8.63
215.0-225.0   4   1.71   9.35
225.0-235.0   4   1.05   8.88
235.0-245.0   6   1.60   7.60
245.0-255.0   3   2.29   9.53
255.0-265.0   7   1.46  14.10
265.0-275.0   8   3.37  11.55
275.0-285.0   4   1.94  14.97
285.0-295.0   4   1.65  14.25
295.0-305.0   4   4.77  19.40
305.0-315.0   2   2.75  19.95
315.0-325.0   3   0.43  14.20
325.0-335.0   3   2.52   9.57
335.0-345.0   3   2.86  11.40
345.0-355.0   3   1.45  12.33
