355.0-005.0   9   1.82   7.82
005.0-015.0   6   0.92  10.42
015.0-025.0   5   1.68   9.48
025.0-035.0   2   1.70  15.60
035.0-045.0   1    N/A  14.90
045.0-055.0   5   2.03  14.82
055.0-065.0   2   2.20  14.90
065.0-075.0   1    N/A  15.30
075.0-085.0   4   2.79  12.20
085.0-095.0   2   1.70  15.10
095.0-105.0   1    N/A  14.30
105.0-115.0   8   2.28  11.25
115.0-125.0   6   1.78  10.47
125.0-135.0   4   1.14   7.22
135.0-145.0   5   2.26  10.58
145.0-155.0   1    N/A  12.20
155.0-165.0   3   1.52  15.63
165.0-175.0   3   3.09  11.27
175.0-185.0   8   2.07   7.39
185.0-195.0   6   1.80   5.63
195.0-205.0   4   1.33   3.90
205.0-215.0   3   0.73   3.47
215.0-225.0   1    N/A   4.80
225.0-235.0   4   1.79   5.17
235.0-245.0   2   0.05   7.35
245.0-255.0   2   5.10   7.80
255.0-265.0   3   2.08   9.50
265.0-275.0   1    N/A   3.30
275.0-285.0   3   1.19   7.33
285.0-295.0   6   2.25   8.98
295.0-305.0   8   1.32  10.32
305.0-315.0   3   1.42   7.90
315.0-325.0   6   0.86   9.35
325.0-335.0   1    N/A   6.90
335.0-345.0   3   0.86   8.20
345.0-355.0   2   1.25   6.95
