355.0-005.0   4   1.39   7.50
005.0-015.0   1    N/A  10.70
015.0-025.0   2   2.45  11.35
025.0-035.0   3   2.39  13.40
035.0-045.0   1    N/A  12.90
045.0-055.0   2   1.95  16.95
055.0-065.0   5   1.22  13.30
065.0-075.0   3   0.99  13.30
075.0-085.0   5   1.23  15.58
085.0-095.0   9   1.71  11.54
095.0-105.0   7   0.91  10.53
105.0-115.0   5   3.28  10.50
115.0-125.0   5   0.91  13.02
125.0-135.0   3   1.71  15.50
135.0-145.0   3   2.55  17.43
145.0-155.0   4   1.36  15.27
155.0-165.0   4   3.19  14.35
165.0-175.0   1    N/A  14.70
175.0-185.0   4   1.71   7.53
185.0-195.0   1    N/A   9.20
195.0-205.0   2   0.35   6.15
205.0-215.0   1    N/A   7.50
215.0-225.0   3   1.22   5.20
225.0-235.0   2   2.20   5.40
235.0-245.0   3   0.22   9.80
245.0-255.0   4   4.03   9.08
255.0-265.0   4   4.01  12.58
265.0-275.0   5   1.89  11.60
275.0-285.0   9   1.72   8.43
285.0-295.0   7   2.58   8.23
295.0-305.0   7   2.11  13.46
305.0-315.0   2   0.40  13.30
315.0-325.0   4   0.70  12.05
325.0-335.0   4   0.76   9.38
335.0-345.0   3   2.47   9.03
345.0-355.0   2   1.30   8.80
