355.0-005.0   2   1.05   7.15
005.0-015.0   3   0.94   9.47
015.0-025.0   2   1.25  10.15
025.0-035.0   2   2.30  13.40
035.0-045.0   3   1.76  11.87
045.0-055.0   1    N/A  19.40
055.0-065.0   2   1.30  18.30
065.0-075.0   2   3.05  13.55
075.0-085.0   3   1.61  12.13
085.0-095.0   4   2.39  13.70
095.0-105.0   9   2.78  11.48
105.0-115.0   6   1.60   9.80
115.0-125.0   7   2.46   9.64
125.0-135.0   2   0.20  11.50
135.0-145.0   5   0.51  12.48
145.0-155.0   2   2.55  14.85
155.0-165.0   7   2.14  14.47
165.0-175.0   5   2.68   9.08
175.0-185.0   1    N/A   8.70
185.0-195.0   4   1.84   5.20
195.0-205.0   2   0.20   6.00
205.0-215.0   1    N/A   3.90
215.0-225.0   4   1.10   5.17
225.0-235.0   1    N/A   3.00
235.0-245.0   1    N/A   5.10
245.0-255.0   2   3.00   8.10
255.0-265.0   3   1.30  10.37
265.0-275.0   2   3.45   6.65
275.0-285.0   5   1.72   8.20
285.0-295.0  11   1.90   8.90
295.0-305.0   6   2.46  10.07
305.0-315.0   5   0.45  13.56
315.0-325.0   3   0.54  10.77
325.0-335.0   3   1.27   7.93
335.0-345.0   8   2.00   7.40
345.0-355.0   5   1.74   6.88
