355.0-005.0  43   1.39   6.67
005.0-015.0  44   1.98   6.34
015.0-025.0  56   1.70   5.00
025.0-035.0  63   1.93   4.75
035.0-045.0  65   1.88   6.32
045.0-055.0  62   2.20   6.89
055.0-065.0  69   2.03   6.63
065.0-075.0  78   2.13   5.20
075.0-085.0  76   1.66   4.55
085.0-095.0  68   1.85   4.27
095.0-105.0  65   1.48   3.96
105.0-115.0  59   1.36   3.14
115.0-125.0  51   1.76   3.63
125.0-135.0  42   1.55   4.43
135.0-145.0  33   2.34   6.39
145.0-155.0  34   2.21   7.29
155.0-165.0  39   2.42   6.81
165.0-175.0  36   1.75   7.13
175.0-185.0  41   1.89   5.52
185.0-195.0  38   1.60   4.22
195.0-205.0  53   1.58   3.32
205.0-215.0  63   1.76   3.56
215.0-225.0  56   1.93   3.90
225.0-235.0  56   1.49   3.42
235.0-245.0  67   1.95   3.90
245.0-255.0  69   1.91   4.64
255.0-265.0  76   1.94   5.61
265.0-275.0  84   1.78   5.90
275.0-285.0  59   1.75   5.92
285.0-295.0  67   2.03   5.88
295.0-305.0  57   2.44   6.87
305.0-315.0  44   2.00   7.37
315.0-325.0  39   2.05   7.00
325.0-335.0  32   1.90   7.28
335.0-345.0  40   1.87   6.31
345.0-355.0  38   1.46   6.47
