355.0-005.0 172   1.92   6.54
005.0-015.0 174   2.06   5.67
015.0-025.0 168   1.59   4.74
025.0-035.0 214   1.73   5.11
035.0-045.0 200   1.64   5.51
045.0-055.0 234   1.84   6.25
055.0-065.0 284   1.88   6.10
065.0-075.0 298   2.08   4.92
075.0-085.0 298   1.77   4.01
085.0-095.0 318   1.77   3.77
095.0-105.0 246   1.63   4.02
105.0-115.0 238   1.52   3.20
115.0-125.0 230   1.76   3.56
125.0-135.0 160   1.69   4.48
135.0-145.0 174   2.11   5.84
145.0-155.0 156   1.94   6.96
155.0-165.0 160   1.78   7.14
165.0-175.0 148   1.75   6.06
175.0-185.0 158   1.71   5.19
185.0-195.0 158   1.56   4.69
195.0-205.0 166   1.49   3.28
205.0-215.0 190   1.65   3.83
215.0-225.0 184   1.68   3.34
225.0-235.0 208   1.41   3.71
235.0-245.0 244   1.69   3.69
245.0-255.0 288   1.90   4.46
255.0-265.0 284   2.13   5.79
265.0-275.0 348   2.10   6.00
275.0-285.0 250   1.93   5.89
285.0-295.0 262   2.12   5.51
295.0-305.0 260   2.35   6.69
305.0-315.0 180   1.66   6.97
315.0-325.0 182   2.01   6.42
325.0-335.0 170   1.91   6.36
335.0-345.0 166   1.82   6.01
345.0-355.0 158   1.96   6.70
