355.0-005.0   2   2.05   3.45
005.0-015.0   1    N/A   7.70
015.0-025.0   3   2.76   6.80
025.0-035.0   4   0.86   9.45
035.0-045.0   3   1.35  11.00
045.0-055.0   4   2.82   9.53
055.0-065.0   5   1.39   7.42
065.0-075.0   5   2.96   6.58
075.0-085.0   5   1.21   2.82
085.0-095.0   8   2.20   4.25
095.0-105.0   1    N/A   3.10
105.0-115.0   4   2.29   6.50
115.0-125.0   5   3.11   5.30
125.0-135.0   1    N/A   5.00
135.0-145.0   3   0.91   8.20
145.0-155.0   2   0.65   7.15
155.0-165.0   3   0.88   8.57
165.0-175.0   3   1.35   9.10
175.0-185.0   2   0.20   6.80
185.0-195.0   1    N/A   5.50
195.0-205.0   3   0.99   2.40
205.0-215.0   3   1.18   4.63
215.0-225.0   3   1.27   4.43
225.0-235.0   4   1.47   5.02
235.0-245.0   6   0.68   6.37
245.0-255.0   1    N/A   5.00
255.0-265.0   7   4.70   8.57
265.0-275.0   8   1.72   7.34
275.0-285.0   3   1.32  11.03
285.0-295.0   4   4.71   9.23
295.0-305.0   4   1.35   7.85
305.0-315.0   2   3.95  11.85
315.0-325.0   3   3.11   6.77
325.0-335.0   2   1.45   3.85
335.0-345.0   3   1.22   3.17
345.0-355.0   3   2.69   7.20
