355.0-005.0   1    N/A   4.40
005.0-015.0 N/A    N/A    N/A
015.0-025.0   3   0.54  12.93
025.0-035.0   3   6.21  13.07
035.0-045.0 N/A    N/A    N/A
045.0-055.0   6   3.52  16.25
055.0-065.0   7   2.29  16.96
065.0-075.0   4   2.05  17.05
075.0-085.0   5   3.24  17.12
085.0-095.0   8   2.24  14.11
095.0-105.0   5   1.15  12.86
105.0-115.0   5   1.91  13.26
115.0-125.0   5   1.63  13.14
125.0-135.0   2   0.90  11.00
135.0-145.0   5   3.18  14.76
145.0-155.0   4   2.40  10.88
155.0-165.0 N/A    N/A    N/A
165.0-175.0   3   1.65  13.73
175.0-185.0   1    N/A  16.00
185.0-195.0 N/A    N/A    N/A
195.0-205.0   3   1.29  12.17
205.0-215.0   2   2.65   3.85
215.0-225.0   1    N/A   8.70
225.0-235.0   4   1.92   3.40
235.0-245.0   6   1.97   2.97
245.0-255.0   4   1.52   3.05
255.0-265.0   6   2.37   3.72
265.0-275.0   8   1.21   3.70
275.0-285.0   4   1.97   2.40
285.0-295.0   6   2.06   3.12
295.0-305.0   4   2.13   3.82
305.0-315.0   5   0.75   6.78
315.0-325.0   5   0.75   2.92
325.0-335.0   3   2.46   5.43
335.0-345.0   1    N/A   4.50
345.0-355.0   3   3.40   5.30
