355.0-005.0 184   2.07  10.86
005.0-015.0 178   2.13  12.28
015.0-025.0 186   2.43  14.43
025.0-035.0 222   3.06  15.54
035.0-045.0 208   2.85  17.31
045.0-055.0 220   3.12  19.57
055.0-065.0 310   3.39  20.40
065.0-075.0 354   3.18  19.63
075.0-085.0 354   3.40  18.87
085.0-095.0 390   3.66  16.83
095.0-105.0 326   2.61  14.60
105.0-115.0 290   2.42  12.87
115.0-125.0 270   2.25  11.14
125.0-135.0 174   1.72  10.54
135.0-145.0 196   1.97   9.13
145.0-155.0 168   1.74   7.99
155.0-165.0 160   1.63   6.74
165.0-175.0 156   1.60   6.20
175.0-185.0 170   1.29   4.79
185.0-195.0 166   1.29   4.05
195.0-205.0 180   1.07   3.54
205.0-215.0 200   1.27   3.17
215.0-225.0 194   1.37   2.32
225.0-235.0 202   1.12   2.88
235.0-245.0 254   1.59   3.89
245.0-255.0 306   1.72   4.62
255.0-265.0 344   2.30   6.16
265.0-275.0 422   2.47   6.95
275.0-285.0 314   2.31   7.99
285.0-295.0 338   2.85  10.47
295.0-305.0 304   3.59  14.85
305.0-315.0 212   3.03  17.33
315.0-325.0 206   2.76  12.62
325.0-335.0 186   2.00   9.42
335.0-345.0 170   1.86   9.75
345.0-355.0 162   2.03   9.63
