355.0-005.0 180   2.17   9.98
005.0-015.0 188   2.50   9.48
015.0-025.0 190   2.17   8.10
025.0-035.0 236   2.71   8.33
035.0-045.0 226   2.42   5.98
045.0-055.0 250   2.42   5.82
055.0-065.0 280   2.56   5.44
065.0-075.0 268   2.70   5.27
075.0-085.0 252   2.62   5.88
085.0-095.0 328   3.11   5.98
095.0-105.0 290   2.64   8.09
105.0-115.0 286   3.16   8.47
115.0-125.0 264   2.79   8.79
125.0-135.0 178   2.30   8.79
135.0-145.0 184   2.26   9.11
145.0-155.0 162   2.48   8.66
155.0-165.0 162   2.54   8.00
165.0-175.0 156   2.60   8.79
175.0-185.0 164   2.48   7.02
185.0-195.0 176   2.20   6.79
195.0-205.0 192   2.23   6.58
205.0-215.0 204   2.87   6.96
215.0-225.0 208   2.56   6.10
225.0-235.0 220   2.27   6.31
235.0-245.0 246   2.94   6.32
245.0-255.0 260   2.92   7.42
255.0-265.0 256   2.90   7.10
265.0-275.0 324   3.32   7.42
275.0-285.0 268   3.06   7.99
285.0-295.0 324   3.04  11.04
295.0-305.0 300   2.78  12.42
305.0-315.0 210   3.12  14.07
315.0-325.0 196   2.68  14.27
325.0-335.0 182   2.66  12.25
335.0-345.0 166   2.63  12.58
345.0-355.0 164   2.36  11.74
