355.0-005.0   2   1.75   3.95
005.0-015.0 N/A    N/A    N/A
015.0-025.0   3   1.63   7.30
025.0-035.0   2   2.45   3.95
035.0-045.0   4   3.51   4.42
045.0-055.0   5   1.66   2.06
055.0-065.0   4   0.71   6.12
065.0-075.0   3   3.48   5.47
075.0-085.0   3   2.76   6.30
085.0-095.0   7   2.55   8.14
095.0-105.0   5   1.69   6.50
105.0-115.0   5   1.48   9.36
115.0-125.0   5   2.98   7.30
125.0-135.0   4   1.41   7.57
135.0-145.0   1    N/A   8.50
145.0-155.0   1    N/A   1.10
155.0-165.0   2   0.35   7.25
165.0-175.0   1    N/A   5.50
175.0-185.0   1    N/A   6.10
185.0-195.0 N/A    N/A    N/A
195.0-205.0   3   1.41   5.47
205.0-215.0   2   1.45   4.65
215.0-225.0   2   1.25   9.65
225.0-235.0   5   2.45   6.30
235.0-245.0   5   2.28   7.02
245.0-255.0   3   4.53   6.50
255.0-265.0   2   4.70   9.20
265.0-275.0   7   2.37   8.04
275.0-285.0   5   2.94   8.74
285.0-295.0   6   6.66  11.05
295.0-305.0   5   2.92  13.26
305.0-315.0   5   6.74  15.10
315.0-325.0   1    N/A  12.40
325.0-335.0   1    N/A   9.50
335.0-345.0   1    N/A  14.20
345.0-355.0   1    N/A  21.20
