355.0-005.0 160   1.69   4.12
005.0-015.0 156   1.55   4.45
015.0-025.0 172   1.87   4.13
025.0-035.0 226   2.19   5.00
035.0-045.0 228   2.48   5.86
045.0-055.0 232   2.10   5.56
055.0-065.0 286   2.03   4.90
065.0-075.0 302   2.15   4.63
075.0-085.0 290   2.38   4.44
085.0-095.0 328   2.45   4.40
095.0-105.0 286   2.38   5.20
105.0-115.0 250   2.18   4.74
115.0-125.0 254   2.13   5.41
125.0-135.0 156   2.13   6.31
135.0-145.0 174   2.25   6.43
145.0-155.0 146   1.99   8.20
155.0-165.0 132   2.59   9.61
165.0-175.0 136   2.33  10.72
175.0-185.0 148   2.20   8.56
185.0-195.0 146   2.03   7.63
195.0-205.0 164   2.29   6.43
205.0-215.0 196   2.37   6.09
215.0-225.0 216   2.16   5.49
225.0-235.0 202   2.12   5.30
235.0-245.0 266   2.33   5.80
245.0-255.0 250   2.42   6.85
255.0-265.0 298   2.56   8.05
265.0-275.0 360   2.68   8.56
275.0-285.0 262   2.14   8.01
285.0-295.0 286   2.42   8.39
295.0-305.0 286   2.29   9.18
305.0-315.0 192   1.91   8.72
315.0-325.0 182   2.45   7.77
325.0-335.0 164   2.18   5.19
335.0-345.0 136   2.11   5.60
345.0-355.0 144   1.68   4.24
