355.0-005.0   3   3.07   4.20
005.0-015.0   1    N/A   2.50
015.0-025.0   2   0.60   0.70
025.0-035.0   2   3.45   9.05
035.0-045.0   1    N/A   3.30
045.0-055.0   2   2.40   2.60
055.0-065.0   2   1.45   2.15
065.0-075.0   1    N/A   1.30
075.0-085.0   1    N/A   1.10
085.0-095.0   2   0.50   4.10
095.0-105.0   3   0.94   1.50
105.0-115.0   2   0.40   2.30
115.0-125.0   3   0.61   1.53
125.0-135.0   3   1.77   2.30
135.0-145.0   2   4.05   7.35
145.0-155.0   3   1.96   3.20
155.0-165.0   3   1.73   7.43
165.0-175.0   1    N/A   4.20
175.0-185.0   3   2.09   5.23
185.0-195.0   1    N/A   9.30
195.0-205.0   2   0.80   8.70
205.0-215.0   1    N/A   5.90
215.0-225.0   2   1.20   3.70
225.0-235.0   2   0.10   2.60
235.0-245.0   1    N/A   2.20
245.0-255.0   2   3.45   4.45
255.0-265.0   1    N/A   2.00
265.0-275.0   2   0.30   3.10
275.0-285.0   2   2.05   2.95
285.0-295.0   1    N/A   4.50
295.0-305.0   5   1.73   4.14
305.0-315.0   2   0.55   2.45
315.0-325.0   3   1.80   3.83
325.0-335.0   3   4.95   5.30
335.0-345.0   2   0.25   7.05
345.0-355.0   2   2.70   3.20
