355.0-005.0 192   1.89   7.82
005.0-015.0 204   2.32   9.26
015.0-025.0 216   2.07  10.98
025.0-035.0 256   2.53  12.91
035.0-045.0 252   2.31  14.42
045.0-055.0 264   2.00  15.51
055.0-065.0 352   2.93  15.69
065.0-075.0 352   2.76  15.38
075.0-085.0 354   2.68  14.96
085.0-095.0 390   2.92  14.35
095.0-105.0 326   2.31  13.79
105.0-115.0 284   1.91  13.26
115.0-125.0 262   2.17  13.31
125.0-135.0 172   1.61  14.07
135.0-145.0 194   2.22  13.87
145.0-155.0 162   2.05  12.93
155.0-165.0 166   2.28  11.59
165.0-175.0 162   2.34  11.75
175.0-185.0 176   1.87   9.70
185.0-195.0 188   2.03   7.85
195.0-205.0 214   1.84   6.78
205.0-215.0 228   1.59   6.13
215.0-225.0 230   1.62   4.46
225.0-235.0 238   1.68   4.19
235.0-245.0 300   1.59   3.79
245.0-255.0 320   1.69   4.42
255.0-265.0 348   2.07   5.43
265.0-275.0 424   1.90   5.95
275.0-285.0 310   1.90   5.83
285.0-295.0 336   2.49   7.21
295.0-305.0 298   3.11  11.02
305.0-315.0 206   2.56  12.88
315.0-325.0 202   2.10   8.93
325.0-335.0 182   1.69   6.56
335.0-345.0 170   1.55   6.50
345.0-355.0 170   1.50   6.76
