355.0-005.0 192   2.14   7.66
005.0-015.0 188   1.93   6.62
015.0-025.0 200   1.91   6.30
025.0-035.0 248   2.19   6.31
035.0-045.0 250   2.19   6.03
045.0-055.0 256   2.09   6.15
055.0-065.0 336   2.04   6.07
065.0-075.0 344   2.12   5.19
075.0-085.0 332   2.50   5.99
085.0-095.0 384   2.47   6.31
095.0-105.0 306   2.60   7.01
105.0-115.0 278   2.35   8.38
115.0-125.0 262   2.58   8.81
125.0-135.0 172   1.94  10.91
135.0-145.0 196   2.30  10.06
145.0-155.0 160   2.11  10.51
155.0-165.0 156   1.95   8.97
165.0-175.0 158   2.43   8.30
175.0-185.0 176   2.12   7.40
185.0-195.0 172   2.56   6.84
195.0-205.0 196   2.72   7.00
205.0-215.0 224   2.61   6.58
215.0-225.0 226   2.27   7.30
225.0-235.0 236   2.53   6.92
235.0-245.0 288   2.74   8.40
245.0-255.0 308   3.17  11.99
255.0-265.0 336   3.48  14.74
265.0-275.0 402   3.49  14.26
275.0-285.0 302   2.50  11.98
285.0-295.0 318   2.39  12.50
295.0-305.0 300   3.11  13.92
305.0-315.0 202   2.57  14.51
315.0-325.0 208   2.46  11.45
325.0-335.0 176   2.23   7.86
335.0-345.0 162   2.13   7.87
345.0-355.0 166   2.14   8.11
